feedback_class,class_name,line_density_lines_per_angstrom,total_ew_angstrom,count,density
2,StellarWind,1.4177216601922886,0.5599410529887804,90,0.0054931640625
2,StellarWind,1.4177216601922886,0.6620704478534867,97,0.00592041015625
2,StellarWind,1.4177216601922886,0.7828275415442694,96,0.005859375
2,StellarWind,1.4177216601922886,0.9256098981416236,80,0.0048828125
2,StellarWind,1.4177216601922886,1.094434774034195,68,0.004150390625
2,StellarWind,1.4177216601922886,1.2940521455314113,50,0.0030517578125
2,StellarWind,1.4177216601922886,1.5300783519348669,24,0.00146484375
2,StellarWind,1.4177216601922886,1.8091541141862668,15,0.00091552734375
2,StellarWind,1.4177216601922886,2.139131375029364,8,0.00048828125
2,StellarWind,1.4177216601922886,2.529294217531704,3,0.00018310546875
2,StellarWind,1.4177216601922886,2.9906200776244978,1,6.103515625e-05
2,StellarWind,1.4177216601922886,4.181046827274922,2,0.0001220703125
2,StellarWind,1.4177216601922886,4.943640996949322,2,0.0001220703125
2,StellarWind,1.4177216601922886,5.845327095426733,3,0.00018310546875
2,StellarWind,1.4177216601922886,8.172079927361038,5,0.00030517578125
2,StellarWind,1.4177216601922886,9.66261107043856,1,6.103515625e-05
2,StellarWind,1.4177216601922886,11.425004837013619,1,6.103515625e-05
2,StellarWind,1.5730746367178354,0.0886668911013989,1,6.103515625e-05
2,StellarWind,1.5730746367178354,0.10483912188245244,3,0.00018310546875
2,StellarWind,1.5730746367178354,0.12396105626974341,6,0.0003662109375
2,StellarWind,1.5730746367178354,0.14657069990284274,38,0.0023193359375
2,StellarWind,1.5730746367178354,0.17330418694772587,62,0.0037841796875
2,StellarWind,1.5730746367178354,0.20491367806472355,121,0.00738525390625
2,StellarWind,1.5730746367178354,0.24228852284266275,161,0.00982666015625
2,StellarWind,1.5730746367178354,0.286480282115367,247,0.01507568359375
2,StellarWind,1.5730746367178354,0.3387323141764973,319,0.01947021484375
2,StellarWind,1.5730746367178354,0.4005147573163834,327,0.01995849609375
2,StellarWind,1.5730746367178354,0.47356589293284373,344,0.02099609375
