M,task,feature_set,seed,fold,n_train_groups,n_test_groups,balanced_acc,runtime_sec
128,C1-C4,fbar,50,5,205,51,0.9023076923076923,0.2078244686126709
128,C2-C3,fbar,50,1,204,52,0.5769230769230769,0.21463561058044434
128,C2-C3,fbar,50,2,205,51,0.6476923076923078,0.21473407745361328
128,C2-C3,fbar,50,3,205,51,0.6284615384615384,0.20834684371948242
128,C2-C3,fbar,50,4,205,51,0.6292307692307693,0.22116303443908691
128,C2-C3,fbar,50,5,205,51,0.6092307692307692,0.20904755592346191
128,C2-C4,fbar,50,1,204,52,0.9807692307692308,0.20314288139343262
128,C2-C4,fbar,50,2,205,51,0.96,0.20506811141967773
128,C2-C4,fbar,50,3,205,51,1.0,0.19556498527526855
128,C2-C4,fbar,50,4,205,51,1.0,0.20287537574768066
128,C2-C4,fbar,50,5,205,51,0.9807692307692308,0.20490241050720215
128,C3-C4,fbar,50,1,204,52,1.0,0.21143221855163574
128,C3-C4,fbar,50,2,205,51,0.98,0.20274615287780762
128,C3-C4,fbar,50,3,205,51,1.0,0.21566128730773926
128,C3-C4,fbar,50,4,205,51,1.0,0.1993405818939209
128,C3-C4,fbar,50,5,205,51,0.9807692307692308,0.1973423957824707
128,C4-rest,fbar,50,1,409,103,0.9358141858141857,0.21288514137268066
128,C4-rest,fbar,50,2,409,103,0.9615384615384616,0.2207047939300537
128,C4-rest,fbar,50,3,410,102,0.941038961038961,0.22980308532714844
128,C4-rest,fbar,50,4,410,102,0.9475324675324674,0.2434542179107666
128,C4-rest,fbar,50,5,410,102,0.9807692307692308,0.21275854110717773
128,4class,fbar,50,1,409,103,0.7176923076923076,0.22167491912841797
128,4class,fbar,50,2,409,103,0.6103846153846154,0.2129361629486084
128,4class,fbar,50,3,410,102,0.6380769230769231,0.22026419639587402
128,4class,fbar,50,4,410,102,0.5907692307692308,0.22221732139587402
128,4class,fbar,50,5,410,102,0.5861538461538462,0.22161221504211426
128,C1-C2,fbar_var,50,1,204,52,0.8846153846153846,0.19809269905090332
128,C1-C2,fbar_var,50,2,205,51,0.9207692307692308,0.21236348152160645
128,C1-C2,fbar_var,50,3,205,51,0.8438461538461539,0.21170473098754883
128,C1-C2,fbar_var,50,4,205,51,0.8623076923076922,0.21457481384277344
128,C1-C2,fbar_var,50,5,205,51,0.8630769230769231,0.20573759078979492
128,C1-C3,fbar_var,50,1,204,52,0.8846153846153846,0.21417522430419922
128,C1-C3,fbar_var,50,2,205,51,0.8438461538461539,0.21744036674499512
128,C1-C3,fbar_var,50,3,205,51,0.7038461538461538,0.21200990676879883
128,C1-C3,fbar_var,50,4,205,51,0.7853846153846153,0.21639728546142578
128,C1-C3,fbar_var,50,5,205,51,0.8023076923076923,0.21520233154296875
128,C1-C4,fbar_var,50,1,204,52,0.9807692307692308,0.21206974983215332
128,C1-C4,fbar_var,50,2,205,51,0.98,0.20935845375061035
128,C1-C4,fbar_var,50,3,205,51,1.0,0.20894455909729004
128,C1-C4,fbar_var,50,4,205,51,1.0,0.20625638961791992
128,C1-C4,fbar_var,50,5,205,51,0.9607692307692308,0.20829272270202637
128,C2-C3,fbar_var,50,1,204,52,0.8269230769230769,0.21471071243286133
128,C2-C3,fbar_var,50,2,205,51,0.8623076923076922,0.2171800136566162
128,C2-C3,fbar_var,50,3,205,51,0.8046153846153846,0.21252846717834473
128,C2-C3,fbar_var,50,4,205,51,0.8215384615384616,0.2107679843902588
128,C2-C3,fbar_var,50,5,205,51,0.7838461538461539,0.2262890338897705
128,C2-C4,fbar_var,50,1,204,52,0.9807692307692308,0.2098689079284668
128,C2-C4,fbar_var,50,2,205,51,0.98,0.21359634399414062
128,C2-C4,fbar_var,50,3,205,51,1.0,0.20920181274414062
128,C2-C4,fbar_var,50,4,205,51,1.0,0.2146918773651123
128,C2-C4,fbar_var,50,5,205,51,0.9807692307692308,0.20987415313720703
128,C3-C4,fbar_var,50,1,204,52,1.0,0.21715736389160156
128,C3-C4,fbar_var,50,2,205,51,0.98,0.19743037223815918
128,C3-C4,fbar_var,50,3,205,51,1.0,0.20843291282653809
128,C3-C4,fbar_var,50,4,205,51,1.0,0.21173381805419922
128,C3-C4,fbar_var,50,5,205,51,0.9807692307692308,0.20534849166870117
128,C4-rest,fbar_var,50,1,409,103,0.9615384615384616,0.2290782928466797
128,C4-rest,fbar_var,50,2,409,103,1.0,0.23378705978393555
128,C4-rest,fbar_var,50,3,410,102,1.0,0.21587443351745605
128,C4-rest,fbar_var,50,4,410,102,0.987012987012987,0.22302007675170898
128,C4-rest,fbar_var,50,5,410,102,1.0,0.21672844886779785
128,4class,fbar_var,50,1,409,103,0.7761538461538462,0.23585247993469238
128,4class,fbar_var,50,2,409,103,0.8161538461538462,0.2142963409423828
128,4class,fbar_var,50,3,410,102,0.7761538461538462,0.231034517288208
128,4class,fbar_var,50,4,410,102,0.815,0.23494553565979004
128,4class,fbar_var,50,5,410,102,0.7730769230769231,0.2233881950378418
128,C1-C2,fbar,51,1,204,52,0.8269230769230769,0.2172083854675293
128,C1-C2,fbar,51,2,205,51,0.8223076923076923,0.22876453399658203
128,C1-C2,fbar,51,3,205,51,0.7053846153846154,0.21712446212768555
128,C1-C2,fbar,51,4,205,51,0.8423076923076923,0.21739459037780762
128,C1-C2,fbar,51,5,205,51,0.7261538461538461,0.21265959739685059
128,C1-C3,fbar,51,1,204,52,0.75,0.2162630558013916
128,C1-C3,fbar,51,2,205,51,0.7653846153846153,0.21539688110351562
128,C1-C3,fbar,51,3,205,51,0.7053846153846154,0.21029376983642578
128,C1-C3,fbar,51,4,205,51,0.7638461538461538,0.20728349685668945
128,C1-C3,fbar,51,5,205,51,0.7061538461538461,0.22364544868469238
128,C1-C4,fbar,51,1,204,52,0.9807692307692308,0.21610069274902344
128,C1-C4,fbar,51,2,205,51,0.9207692307692308,0.2197434902191162
128,C1-C4,fbar,51,3,205,51,0.9615384615384616,0.22383975982666016
128,C1-C4,fbar,51,4,205,51,0.8807692307692307,0.2233881950378418
128,C1-C4,fbar,51,5,205,51,0.9415384615384615,0.21726083755493164
128,C2-C3,fbar,51,1,204,52,0.40384615384615385,0.2156660556793213
128,C2-C3,fbar,51,2,205,51,0.47307692307692306,0.23035240173339844
128,C2-C3,fbar,51,3,205,51,0.45,0.22279644012451172
128,C2-C3,fbar,51,4,205,51,0.39,0.21651601791381836
128,C2-C3,fbar,51,5,205,51,0.43153846153846154,0.223785400390625
128,C2-C4,fbar,51,1,204,52,0.8653846153846154,0.2140960693359375
128,C2-C4,fbar,51,2,205,51,0.9215384615384616,0.20837640762329102
128,C2-C4,fbar,51,3,205,51,0.9807692307692308,0.21492290496826172
128,C2-C4,fbar,51,4,205,51,0.9407692307692308,0.22227168083190918
128,C2-C4,fbar,51,5,205,51,0.9607692307692308,0.21315550804138184
128,C3-C4,fbar,51,1,204,52,0.9807692307692308,0.20890164375305176
128,C3-C4,fbar,51,2,205,51,0.9407692307692308,0.1984388828277588
128,C3-C4,fbar,51,3,205,51,0.9423076923076923,0.21305298805236816
128,C3-C4,fbar,51,4,205,51,0.9807692307692308,0.21578168869018555
128,C3-C4,fbar,51,5,205,51,0.9007692307692308,0.19790410995483398
128,C4-rest,fbar,51,1,409,103,0.9742757242757243,0.23011231422424316
128,C4-rest,fbar,51,2,409,103,0.942057942057942,0.2115633487701416
128,C4-rest,fbar,51,3,410,102,1.0,0.2210853099822998
128,C4-rest,fbar,51,4,410,102,0.96,0.22971224784851074
128,C4-rest,fbar,51,5,410,102,0.9291497975708503,0.2136242389678955
128,4class,fbar,51,1,409,103,0.5703846153846154,0.2214517593383789
128,4class,fbar,51,2,409,103,0.5896153846153847,0.23357844352722168
128,4class,fbar,51,3,410,102,0.55,0.25786566734313965
128,4class,fbar,51,4,410,102,0.6407692307692308,0.21767187118530273
128,4class,fbar,51,5,410,102,0.5861538461538462,0.220855712890625
128,C1-C2,fbar_var,51,1,204,52,0.8269230769230769,0.2064652442932129
128,C1-C2,fbar_var,51,2,205,51,0.7853846153846153,0.21585965156555176
128,C1-C2,fbar_var,51,3,205,51,0.8038461538461539,0.20843958854675293
128,C1-C2,fbar_var,51,4,205,51,0.9607692307692308,0.23145008087158203
128,C1-C2,fbar_var,51,5,205,51,0.8646153846153846,0.2064375877380371
128,C1-C3,fbar_var,51,1,204,52,0.7692307692307692,0.23288440704345703
128,C1-C3,fbar_var,51,2,205,51,0.8223076923076923,0.21368193626403809
128,C1-C3,fbar_var,51,3,205,51,0.7430769230769231,0.21486425399780273
128,C1-C3,fbar_var,51,4,205,51,0.8823076923076922,0.21394944190979004
128,C1-C3,fbar_var,51,5,205,51,0.6461538461538461,0.21675705909729004
128,C1-C4,fbar_var,51,1,204,52,1.0,0.22162461280822754
128,C1-C4,fbar_var,51,2,205,51,1.0,0.2163102626800537
128,C1-C4,fbar_var,51,3,205,51,1.0,0.21527791023254395
128,C1-C4,fbar_var,51,4,205,51,0.9807692307692308,0.22393584251403809
128,C1-C4,fbar_var,51,5,205,51,0.9807692307692308,0.21640372276306152
128,C2-C3,fbar_var,51,1,204,52,0.7307692307692307,0.2236471176147461
128,C2-C3,fbar_var,51,2,205,51,0.8023076923076923,0.23032045364379883
128,C2-C3,fbar_var,51,3,205,51,0.8423076923076923,0.21391582489013672
128,C2-C3,fbar_var,51,4,205,51,0.6661538461538461,0.22057819366455078
128,C2-C3,fbar_var,51,5,205,51,0.7446153846153847,0.21699094772338867
128,C2-C4,fbar_var,51,1,204,52,0.9807692307692308,0.21698594093322754
128,C2-C4,fbar_var,51,2,205,51,0.98,0.21629905700683594
128,C2-C4,fbar_var,51,3,205,51,1.0,0.21598124504089355
128,C2-C4,fbar_var,51,4,205,51,0.9807692307692308,0.21721339225769043
128,C2-C4,fbar_var,51,5,205,51,0.9807692307692308,0.20968174934387207
128,C3-C4,fbar_var,51,1,204,52,0.9807692307692308,0.20684123039245605
128,C3-C4,fbar_var,51,2,205,51,0.9607692307692308,0.21514225006103516
128,C3-C4,fbar_var,51,3,205,51,1.0,0.20779752731323242
128,C3-C4,fbar_var,51,4,205,51,0.9807692307692308,0.22823333740234375
128,C3-C4,fbar_var,51,5,205,51,1.0,0.20795917510986328
128,C4-rest,fbar_var,51,1,409,103,1.0,0.23213648796081543
128,C4-rest,fbar_var,51,2,409,103,1.0,0.21807622909545898
128,C4-rest,fbar_var,51,3,410,102,1.0,0.23013734817504883
128,C4-rest,fbar_var,51,4,410,102,0.96,0.2119462490081787
128,C4-rest,fbar_var,51,5,410,102,0.9615384615384616,0.222672700881958
128,4class,fbar_var,51,1,409,103,0.6684615384615384,0.22562170028686523
128,4class,fbar_var,51,2,409,103,0.7765384615384615,0.2340555191040039
128,4class,fbar_var,51,3,410,102,0.7257692307692307,0.23305630683898926
128,4class,fbar_var,51,4,410,102,0.7776923076923077,0.22393083572387695
128,4class,fbar_var,51,5,410,102,0.703076923076923,0.21851062774658203
256,C1-C2,fbar,42,1,102,26,0.9230769230769231,0.1921544075012207
256,C1-C2,fbar,42,2,102,26,0.9230769230769231,0.1954481601715088
256,C1-C2,fbar,42,3,102,26,0.9615384615384616,0.20232224464416504
256,C1-C2,fbar,42,4,103,25,0.9166666666666667,0.20482540130615234
256,C1-C2,fbar,42,5,103,25,0.9583333333333333,0.20895624160766602
256,C1-C3,fbar,42,1,102,26,0.9230769230769231,0.1934819221496582
256,C1-C3,fbar,42,2,102,26,0.9230769230769231,0.19933080673217773
256,C1-C3,fbar,42,3,102,26,0.9615384615384616,0.23667430877685547
256,C1-C3,fbar,42,4,103,25,0.9583333333333333,0.20526981353759766
256,C1-C3,fbar,42,5,103,25,0.875,0.20191287994384766
256,C1-C4,fbar,42,1,102,26,0.9615384615384616,0.20272493362426758
256,C1-C4,fbar,42,2,102,26,1.0,0.20284390449523926
256,C1-C4,fbar,42,3,102,26,1.0,0.20262837409973145
256,C1-C4,fbar,42,4,103,25,0.9583333333333333,0.213761568069458
256,C1-C4,fbar,42,5,103,25,1.0,0.20896220207214355
256,C2-C3,fbar,42,1,102,26,0.5,0.21742510795593262
256,C2-C3,fbar,42,2,102,26,0.6538461538461539,0.21378707885742188
256,C2-C3,fbar,42,3,102,26,0.6538461538461539,0.2131032943725586
256,C2-C3,fbar,42,4,103,25,0.5160256410256411,0.21311736106872559
256,C2-C3,fbar,42,5,103,25,0.641025641025641,0.21457147598266602
256,C2-C4,fbar,42,1,102,26,1.0,0.20160198211669922
256,C2-C4,fbar,42,2,102,26,1.0,0.20152783393859863
256,C2-C4,fbar,42,3,102,26,1.0,0.1942918300628662
256,C2-C4,fbar,42,4,103,25,0.9583333333333333,0.20215392112731934
256,C2-C4,fbar,42,5,103,25,1.0,0.20304107666015625
256,C3-C4,fbar,42,1,102,26,0.9615384615384616,0.20289874076843262
256,C3-C4,fbar,42,2,102,26,1.0,0.205488920211792
256,C3-C4,fbar,42,3,102,26,1.0,0.1923995018005371
256,C3-C4,fbar,42,4,103,25,0.9583333333333333,0.198134183883667
256,C3-C4,fbar,42,5,103,25,1.0,0.19254708290100098
256,C4-rest,fbar,42,1,204,52,0.9615384615384616,0.2009894847869873
256,C4-rest,fbar,42,2,205,51,0.9871794871794872,0.20475435256958008
256,C4-rest,fbar,42,3,205,51,1.0,0.2002570629119873
256,C4-rest,fbar,42,4,205,51,1.0,0.20138168334960938
256,C4-rest,fbar,42,5,205,51,1.0,0.2179419994354248
256,4class,fbar,42,1,204,52,0.6730769230769231,0.20868754386901855
256,4class,fbar,42,2,205,51,0.7115384615384616,0.21804285049438477
256,4class,fbar,42,3,205,51,0.780448717948718,0.21610760688781738
256,4class,fbar,42,4,205,51,0.780448717948718,0.22272896766662598
256,4class,fbar,42,5,205,51,0.764423076923077,0.23176813125610352
256,C1-C2,fbar_var,42,1,102,26,0.9615384615384616,0.21025562286376953
256,C1-C2,fbar_var,42,2,102,26,0.9615384615384616,0.1983497142791748
256,C1-C2,fbar_var,42,3,102,26,1.0,0.19376182556152344
256,C1-C2,fbar_var,42,4,103,25,0.9166666666666667,0.20022964477539062
256,C1-C2,fbar_var,42,5,103,25,0.9583333333333333,0.19229507446289062
256,C1-C3,fbar_var,42,1,102,26,0.9230769230769231,0.193709135055542
256,C1-C3,fbar_var,42,2,102,26,0.9230769230769231,0.19840407371520996
256,C1-C3,fbar_var,42,3,102,26,0.9615384615384616,0.20076942443847656
256,C1-C3,fbar_var,42,4,103,25,0.9583333333333333,0.20145297050476074
256,C1-C3,fbar_var,42,5,103,25,0.9583333333333333,0.20002508163452148
256,C1-C4,fbar_var,42,1,102,26,0.9615384615384616,0.19838523864746094
256,C1-C4,fbar_var,42,2,102,26,1.0,0.19588208198547363
256,C1-C4,fbar_var,42,3,102,26,1.0,0.1952824592590332
256,C1-C4,fbar_var,42,4,103,25,0.9583333333333333,0.22300291061401367
256,C1-C4,fbar_var,42,5,103,25,1.0,0.19481372833251953
256,C2-C3,fbar_var,42,1,102,26,0.7692307692307692,0.2117445468902588
256,C2-C3,fbar_var,42,2,102,26,0.7307692307692308,0.20310425758361816
256,C2-C3,fbar_var,42,3,102,26,0.8461538461538461,0.1950085163116455
256,C2-C3,fbar_var,42,4,103,25,0.8782051282051282,0.2046499252319336
256,C2-C3,fbar_var,42,5,103,25,0.8365384615384616,0.21220755577087402
256,C2-C4,fbar_var,42,1,102,26,1.0,0.19472980499267578
256,C2-C4,fbar_var,42,2,102,26,1.0,0.2085428237915039
256,C2-C4,fbar_var,42,3,102,26,1.0,0.19368553161621094
256,C2-C4,fbar_var,42,4,103,25,0.9583333333333333,0.19225335121154785
256,C2-C4,fbar_var,42,5,103,25,1.0,0.19438457489013672
256,C3-C4,fbar_var,42,1,102,26,0.9615384615384616,0.20078492164611816
256,C3-C4,fbar_var,42,2,102,26,1.0,0.2004857063293457
256,C3-C4,fbar_var,42,3,102,26,1.0,0.19564342498779297
256,C3-C4,fbar_var,42,4,103,25,0.9583333333333333,0.19667458534240723
256,C3-C4,fbar_var,42,5,103,25,1.0,0.1921241283416748
256,C4-rest,fbar_var,42,1,204,52,0.9615384615384616,0.19925403594970703
256,C4-rest,fbar_var,42,2,205,51,1.0,0.2001209259033203
256,C4-rest,fbar_var,42,3,205,51,0.986842105263158,0.20517802238464355
256,C4-rest,fbar_var,42,4,205,51,1.0,0.20890283584594727
256,C4-rest,fbar_var,42,5,205,51,1.0,0.21458125114440918
256,4class,fbar_var,42,1,204,52,0.903846153846154,0.21065473556518555
256,4class,fbar_var,42,2,205,51,0.8461538461538461,0.20646142959594727
256,4class,fbar_var,42,3,205,51,0.8990384615384616,0.20895791053771973
256,4class,fbar_var,42,4,205,51,0.8814102564102564,0.2093203067779541
256,4class,fbar_var,42,5,205,51,0.8621794871794872,0.21184134483337402
256,C1-C2,fbar,43,1,102,26,0.8846153846153846,0.1966843605041504
256,C1-C2,fbar,43,2,102,26,0.8846153846153846,0.19560003280639648
256,C1-C2,fbar,43,3,102,26,0.9615384615384616,0.19991469383239746
256,C1-C2,fbar,43,4,103,25,0.9615384615384616,0.20056939125061035
256,C1-C2,fbar,43,5,103,25,0.8846153846153846,0.20012927055358887
256,C1-C3,fbar,43,1,102,26,0.8076923076923077,0.19616079330444336
256,C1-C3,fbar,43,2,102,26,0.8461538461538461,0.19504451751708984
256,C1-C3,fbar,43,3,102,26,0.8461538461538461,0.19503068923950195
256,C1-C3,fbar,43,4,103,25,0.9198717948717949,0.20507049560546875
256,C1-C3,fbar,43,5,103,25,0.842948717948718,0.21107912063598633
256,C1-C4,fbar,43,1,102,26,1.0,0.19820380210876465
256,C1-C4,fbar,43,2,102,26,1.0,0.2232956886291504
256,C1-C4,fbar,43,3,102,26,1.0,0.2012038230895996
256,C1-C4,fbar,43,4,103,25,1.0,0.1932387351989746
256,C1-C4,fbar,43,5,103,25,1.0,0.20122981071472168
256,C2-C3,fbar,43,1,102,26,0.5384615384615385,0.2060530185699463
256,C2-C3,fbar,43,2,102,26,0.6538461538461539,0.2048184871673584
256,C2-C3,fbar,43,3,102,26,0.3846153846153846,0.211470365524292
256,C2-C3,fbar,43,4,103,25,0.4807692307692308,0.20780706405639648
256,C2-C3,fbar,43,5,103,25,0.39743589743589747,0.19947242736816406
256,C2-C4,fbar,43,1,102,26,1.0,0.201399564743042
256,C2-C4,fbar,43,2,102,26,1.0,0.20127558708190918
256,C2-C4,fbar,43,3,102,26,1.0,0.19190478324890137
256,C2-C4,fbar,43,4,103,25,1.0,0.19359350204467773
256,C2-C4,fbar,43,5,103,25,1.0,0.19467663764953613
256,C3-C4,fbar,43,1,102,26,1.0,0.19420433044433594
256,C3-C4,fbar,43,2,102,26,1.0,0.19559621810913086
256,C3-C4,fbar,43,3,102,26,1.0,0.1956040859222412
256,C3-C4,fbar,43,4,103,25,1.0,0.19579124450683594
256,C3-C4,fbar,43,5,103,25,1.0,0.19371628761291504
256,C4-rest,fbar,43,1,204,52,1.0,0.19780564308166504
256,C4-rest,fbar,43,2,205,51,1.0,0.19556879997253418
256,C4-rest,fbar,43,3,205,51,1.0,0.20190691947937012
256,C4-rest,fbar,43,4,205,51,1.0,0.19949793815612793
256,C4-rest,fbar,43,5,205,51,1.0,0.1976451873779297
256,4class,fbar,43,1,204,52,0.6346153846153846,0.2096104621887207
256,4class,fbar,43,2,205,51,0.7115384615384616,0.2076411247253418
256,4class,fbar,43,3,205,51,0.7211538461538461,0.21051359176635742
256,4class,fbar,43,4,205,51,0.844551282051282,0.20833754539489746
256,4class,fbar,43,5,205,51,0.7099358974358975,0.20735549926757812
256,C1-C2,fbar_var,43,1,102,26,0.9230769230769231,0.19325637817382812
256,C1-C2,fbar_var,43,2,102,26,0.8846153846153846,0.19219374656677246
256,C1-C2,fbar_var,43,3,102,26,0.9615384615384616,0.20178961753845215
256,C1-C2,fbar_var,43,4,103,25,1.0,0.19904470443725586
256,C1-C2,fbar_var,43,5,103,25,1.0,0.2119617462158203
256,C1-C3,fbar_var,43,1,102,26,0.8461538461538461,0.20914483070373535
256,C1-C3,fbar_var,43,2,102,26,0.8076923076923077,0.21122336387634277
256,C1-C3,fbar_var,43,3,102,26,0.8461538461538461,0.1999211311340332
256,C1-C3,fbar_var,43,4,103,25,0.9198717948717949,0.20319461822509766
256,C1-C3,fbar_var,43,5,103,25,0.8012820512820513,0.19881772994995117
256,C1-C4,fbar_var,43,1,102,26,1.0,0.19617557525634766
256,C1-C4,fbar_var,43,2,102,26,1.0,0.20141911506652832
256,C1-C4,fbar_var,43,3,102,26,1.0,0.19871163368225098
256,C1-C4,fbar_var,43,4,103,25,1.0,0.19195842742919922
256,C1-C4,fbar_var,43,5,103,25,1.0,0.20091748237609863
256,C2-C3,fbar_var,43,1,102,26,0.6923076923076923,0.21145868301391602
256,C2-C3,fbar_var,43,2,102,26,0.8076923076923077,0.21033143997192383
256,C2-C3,fbar_var,43,3,102,26,0.6153846153846154,0.23307108879089355
256,C2-C3,fbar_var,43,4,103,25,0.7243589743589745,0.20433998107910156
256,C2-C3,fbar_var,43,5,103,25,0.7948717948717949,0.21512269973754883
256,C2-C4,fbar_var,43,1,102,26,1.0,0.20151162147521973
256,C2-C4,fbar_var,43,2,102,26,1.0,0.20570635795593262
256,C2-C4,fbar_var,43,3,102,26,1.0,0.19986701011657715
256,C2-C4,fbar_var,43,4,103,25,1.0,0.19444870948791504
256,C2-C4,fbar_var,43,5,103,25,1.0,0.20880722999572754
256,C3-C4,fbar_var,43,1,102,26,1.0,0.20070147514343262
256,C3-C4,fbar_var,43,2,102,26,1.0,0.1989443302154541
256,C3-C4,fbar_var,43,3,102,26,1.0,0.20137524604797363
256,C3-C4,fbar_var,43,4,103,25,1.0,0.19931936264038086
256,C3-C4,fbar_var,43,5,103,25,1.0,0.2053816318511963
256,C4-rest,fbar_var,43,1,204,52,1.0,0.20746421813964844
256,C4-rest,fbar_var,43,2,205,51,1.0,0.19851279258728027
256,C4-rest,fbar_var,43,3,205,51,1.0,0.1997520923614502
256,C4-rest,fbar_var,43,4,205,51,1.0,0.1998128890991211
256,C4-rest,fbar_var,43,5,205,51,1.0,0.21376824378967285
256,4class,fbar_var,43,1,204,52,0.7884615384615385,0.2264258861541748
256,4class,fbar_var,43,2,205,51,0.7884615384615384,0.2098557949066162
256,4class,fbar_var,43,3,205,51,0.7628205128205128,0.20929241180419922
256,4class,fbar_var,43,4,205,51,0.8830128205128205,0.2128591537475586
256,4class,fbar_var,43,5,205,51,0.7852564102564104,0.20778155326843262
256,C1-C2,fbar,44,1,102,26,0.9230769230769231,0.19823813438415527
256,C1-C2,fbar,44,2,102,26,0.8076923076923077,0.19829702377319336
256,C1-C2,fbar,44,3,102,26,0.9615384615384616,0.1931159496307373
256,C1-C2,fbar,44,4,103,25,0.8365384615384616,0.19463062286376953
256,C1-C2,fbar,44,5,103,25,1.0,0.20153498649597168
256,C1-C3,fbar,44,1,102,26,0.9230769230769231,0.2048799991607666
256,C1-C3,fbar,44,2,102,26,0.8461538461538461,0.19939088821411133
256,C1-C3,fbar,44,3,102,26,0.9615384615384616,0.19960570335388184
256,C1-C3,fbar,44,4,103,25,0.7980769230769231,0.19223880767822266
256,C1-C3,fbar,44,5,103,25,0.9198717948717949,0.20845270156860352
256,C1-C4,fbar,44,1,102,26,0.9615384615384616,0.19634199142456055
256,C1-C4,fbar,44,2,102,26,0.9615384615384616,0.19422292709350586
256,C1-C4,fbar,44,3,102,26,1.0,0.19873046875
256,C1-C4,fbar,44,4,103,25,0.9198717948717949,0.19525361061096191
